apc.00;apc.10;apc.01;apc.11;kras.00;kras.10;kras.01;kras.11;p53.00;p53.10;p53.01;p53.11
0.487701666;0.183813806;0.328484528;0;0.261571013;0.269240942;0.35678392;0.112404126;0.397778366;0.17825972;0.204443269;0.219518646
0.487688642;0.18241991;0.329361927;0;0.262642309;0.267143235;0.355573206;0.11464125;0.396081546;0.179507546;0.203071221;0.221339688
0.485941645;0.183554377;0.330503979;0;0.26127321;0.267639257;0.356233422;0.114854111;0.393899204;0.180636605;0.204774536;0.220689655
0.483399734;0.183798141;0.331208499;0.001593625;0.262682603;0.266401062;0.357237716;0.113678619;0.392828685;0.183532537;0.205577689;0.218061089
0.484743964;0.185725657;0.327938445;0.001591934;0.262138498;0.266383656;0.357389228;0.114088618;0.393207747;0.187317591;0.203767578;0.215707084
0.485904255;0.184840426;0.32712766;0.00212766;0.26462766;0.265425532;0.355319149;0.11462766;0.392553191;0.18856383;0.204255319;0.21462766
0.482437467;0.187067589;0.328366152;0.002128792;0.266098989;0.262905801;0.354709952;0.116285258;0.393294305;0.187865886;0.205428419;0.213411389
0.476139696;0.191149027;0.331111704;0.001599573;0.268994935;0.258331112;0.356171688;0.116502266;0.392961877;0.18555052;0.208744335;0.212743268
0.472518677;0.193703308;0.332177161;0.001600854;0.268943436;0.259071505;0.355122732;0.116862327;0.39167556;0.186232657;0.210779082;0.2113127
0.470761015;0.193591455;0.334312417;0.001335113;0.272096128;0.256875834;0.353271028;0.117757009;0.391722296;0.185847797;0.212016021;0.210413885
0.471390374;0.192513369;0.334491979;0.001604278;0.271925134;0.256417112;0.353208556;0.118449198;0.39171123;0.185828877;0.211497326;0.210962567
0.472698073;0.190310493;0.334850107;0.002141328;0.269807281;0.260974304;0.35117773;0.118040685;0.392933619;0.185224839;0.210653105;0.211188437
0.474008574;0.190514469;0.332797428;0.002679528;0.26982851;0.262593783;0.348874598;0.118703108;0.396034298;0.182207931;0.210075027;0.211682744
0.474798928;0.190348525;0.331367292;0.003485255;0.273726542;0.261126005;0.346648794;0.11849866;0.395174263;0.183646113;0.208847185;0.21233244
0.475300401;0.186915888;0.329773031;0.008010681;0.273698264;0.263818425;0.343124166;0.119359146;0.394926569;0.183711615;0.207476636;0.21388518
0.476152411;0.184119371;0.328004263;0.011723954;0.275779376;0.26618705;0.338129496;0.119904077;0.395683453;0.182787104;0.207034373;0.214495071
0.474034621;0.18322237;0.330758988;0.011984021;0.279094541;0.267376831;0.333688415;0.119840213;0.393874834;0.185352863;0.208255659;0.212516644
0.473095365;0.182738412;0.331646244;0.012519979;0.277836974;0.270111881;0.331646244;0.120404901;0.396110815;0.183803942;0.2088439;0.211241343
0.47761194;0.178571429;0.331023454;0.012793177;0.276119403;0.273187633;0.329424307;0.121268657;0.396055437;0.183635394;0.209221748;0.21108742
0.4776;0.176266667;0.331733333;0.0144;0.276533333;0.2736;0.3272;0.122666667;0.399733333;0.180533333;0.209333333;0.2104
0.475784992;0.175891432;0.332091538;0.016232038;0.277275146;0.274081958;0.325172964;0.123469931;0.400212879;0.180149015;0.209686003;0.209952102
0.469624934;0.175911252;0.331484416;0.022979398;0.276281035;0.27760169;0.323560486;0.122556788;0.398837824;0.179080824;0.208135235;0.213946117
0.466613882;0.177883347;0.331749802;0.023752969;0.277645817;0.273686989;0.325943521;0.122723674;0.396146741;0.177091581;0.211665347;0.215096331
0.464266947;0.177614293;0.32869154;0.02942722;0.276668418;0.272201787;0.328166054;0.122963741;0.392800841;0.177614293;0.212296374;0.217288492
0.462424719;0.178842629;0.328358209;0.030374444;0.275464781;0.273631841;0.327310814;0.123592563;0.388845247;0.179104478;0.214715894;0.217334381
0.455417315;0.179108346;0.324779679;0.04069466;0.273976153;0.269828927;0.33281493;0.12337999;0.388284085;0.180145153;0.210212545;0.221358217
0.446079675;0.174321238;0.319715808;0.059883278;0.269474753;0.283684344;0.324790662;0.122050241;0.381121543;0.17356001;0.206800304;0.238518143
0.435910224;0.171820449;0.316209476;0.07605985;0.267082294;0.285286783;0.326683292;0.120947631;0.374563591;0.171820449;0.203990025;0.249625935
0.433225566;0.171847799;0.317333997;0.077592639;0.267595126;0.280775926;0.33126088;0.120368068;0.378264113;0.168117384;0.20616762;0.247450883
0.431411531;0.172465209;0.317594433;0.078528827;0.266650099;0.277335984;0.336481113;0.119532803;0.37972167;0.167743539;0.208250497;0.244284294
0.430872151;0.176164519;0.316897919;0.076065411;0.267591675;0.276015857;0.337215064;0.119177403;0.384291378;0.167740337;0.207879088;0.240089197
0.412627099;0.169307165;0.301253251;0.116812485;0.256325372;0.264128636;0.36580752;0.113738472;0.365571057;0.163395602;0.200520218;0.270513124
0.421368547;0.170948379;0.302761104;0.104921969;0.260264106;0.264345738;0.360144058;0.115246098;0.371668667;0.165186074;0.204081633;0.259063625
0.409805735;0.167668825;0.289315449;0.133209991;0.250231267;0.290703053;0.348751156;0.110314524;0.362858464;0.158880666;0.197271045;0.280989824
0.419820246;0.171239357;0.295411542;0.113528855;0.255676443;0.281220435;0.346499527;0.116603595;0.370151372;0.163670766;0.20269631;0.263481552
0.42912154;0.17521059;0.298194946;0.097472924;0.257280385;0.281588448;0.345126354;0.116004813;0.37400722;0.167749699;0.209626955;0.248616125
0.419392523;0.171962617;0.286682243;0.121962617;0.25;0.269392523;0.369859813;0.110747664;0.370794393;0.162850467;0.203504673;0.262850467
0.418874942;0.171548117;0.285216179;0.124360762;0.245234775;0.268712227;0.373314737;0.112738261;0.370060437;0.162250116;0.20292887;0.264760576
0.426625969;0.176097676;0.28410425;0.113172106;0.244893167;0.292087344;0.356186898;0.10683259;0.373092275;0.16435783;0.209204039;0.253345856
0.409399006;0.171712607;0.272254858;0.146633529;0.234523272;0.328061455;0.335743335;0.101671939;0.359692725;0.157704474;0.203117939;0.279484862
0.449975357;0.18703795;0.294726466;0.068260227;0.258008871;0.297930015;0.335140463;0.108920651;0.393543618;0.171020207;0.224987679;0.210448497
0.472521828;0.194915254;0.307395994;0.025166923;0.271186441;0.287621983;0.334874165;0.106317411;0.415511043;0.177195686;0.235490498;0.171802773
0.486020381;0.199634178;0.309380716;0.004964724;0.276979357;0.28377319;0.33054612;0.108701333;0.423569375;0.18160439;0.241964986;0.152861249
0.488999476;0.199319015;0.308538502;0.003143007;0.279203772;0.283394447;0.329229963;0.108171818;0.425877423;0.183080147;0.243321111;0.14772132
0.487166056;0.199319015;0.308800419;0.00471451;0.278941854;0.284442116;0.328706129;0.1079099;0.430068098;0.180984809;0.242273442;0.146673651
0.48767698;0.199528055;0.309124279;0.003670687;0.281594127;0.28342947;0.326691138;0.108285265;0.431305716;0.181436812;0.241740954;0.145516518
0.488451444;0.199212598;0.307874016;0.004461942;0.280577428;0.282677165;0.327821522;0.108923885;0.433595801;0.179790026;0.241732283;0.14488189
0.486514794;0.199528672;0.305839225;0.008117308;0.277035873;0.280963603;0.334642577;0.107357947;0.431788426;0.180413721;0.241162608;0.146635245
0.484768908;0.201680672;0.306460084;0.007090336;0.27862395;0.28177521;0.334296218;0.105304622;0.433298319;0.181197479;0.241596639;0.143907563
0.483237297;0.201938188;0.304609743;0.010214772;0.279727606;0.280251441;0.335515977;0.104504976;0.432687271;0.180984809;0.239916186;0.146411734
0.48465775;0.203776554;0.300813008;0.010752688;0.280618935;0.28245476;0.335431419;0.101494886;0.434303698;0.181746656;0.238657225;0.145292421
0.487467363;0.202610966;0.294778068;0.015143603;0.278590078;0.286684073;0.335509138;0.09921671;0.433681462;0.180417755;0.238642298;0.147258486
0.489450378;0.20369888;0.289398281;0.017452462;0.278197447;0.28705392;0.338629852;0.096118781;0.431362334;0.182078666;0.239645741;0.146913259
0.478504197;0.201221063;0.280081404;0.040193335;0.270923429;0.283642839;0.354871534;0.090562198;0.423556347;0.178834902;0.234037141;0.16357161
0.486743887;0.203088803;0.28030888;0.02985843;0.273101673;0.286229086;0.351608752;0.089060489;0.430630631;0.182496782;0.234234234;0.152638353
0.486652977;0.203285421;0.277977413;0.032084189;0.272587269;0.286190965;0.354466119;0.086755647;0.43198152;0.183264887;0.233059548;0.151694045
0.486012208;0.202950153;0.271363174;0.039674466;0.273143438;0.282299084;0.362156663;0.082400814;0.429806714;0.182604273;0.232451679;0.155137335
0.488491049;0.206138107;0.270076726;0.035294118;0.275191816;0.28056266;0.364961637;0.079283887;0.434782609;0.181074169;0.235294118;0.148849105
0.49283521;0.206243603;0.265864893;0.035056295;0.276612078;0.279682702;0.363613101;0.080092119;0.43654043;0.182702149;0.234135107;0.146622313
0.471411339;0.192038601;0.246320869;0.090229192;0.261519903;0.264414958;0.399276236;0.074788902;0.413992762;0.17225573;0.220024125;0.193727382
0.493263473;0.19510978;0.251996008;0.059630739;0.273203593;0.27245509;0.381237525;0.073103792;0.43238523;0.177145709;0.227045908;0.163423154
0.50025113;0.194876946;0.252887996;0.051983928;0.276745354;0.273731793;0.380462079;0.069060773;0.439226519;0.17679558;0.229281768;0.154696133
0.516799179;0.196717107;0.254937163;0.03154655;0.281354193;0.281867145;0.370351372;0.066427289;0.449858938;0.179533214;0.235701462;0.134906386
0.516070969;0.197737208;0.256621239;0.029570584;0.285420417;0.283877603;0.36770378;0.0629982;0.449987143;0.179994857;0.238364618;0.131653381
0.525260417;0.20078125;0.257291667;0.016666667;0.288541667;0.28828125;0.36171875;0.061458333;0.45625;0.183854167;0.241145833;0.11875
0.514176245;0.197956577;0.25083014;0.037037037;0.282758621;0.284802043;0.37394636;0.058492976;0.448020434;0.180076628;0.236270754;0.135632184
0.519463779;0.198246971;0.253931426;0.028357824;0.286156226;0.286929621;0.368136118;0.058778036;0.456303171;0.177623099;0.238979118;0.127094612
0.518831668;0.196259288;0.252369972;0.032539073;0.282346913;0.290801947;0.36535998;0.061491161;0.454522162;0.1770433;0.24007174;0.128362798
0.525006478;0.200570096;0.253951801;0.020471625;0.286602747;0.294635916;0.359678673;0.059082664;0.46048199;0.176211454;0.245141228;0.118165328
0.526836894;0.202709745;0.255862428;0.014590933;0.287389265;0.295987493;0.356435644;0.060187598;0.461177697;0.176133403;0.249348619;0.113340281
0.523735409;0.204928664;0.253696498;0.017639429;0.288715953;0.292866407;0.35771725;0.060700389;0.457328145;0.17457847;0.251621271;0.116472114
0.500374532;0.200249688;0.243445693;0.055930087;0.27815231;0.279151061;0.383021223;0.059675406;0.436204744;0.171036205;0.240948814;0.151810237
0.514066496;0.207672634;0.245268542;0.032992327;0.282352941;0.289514066;0.368030691;0.060102302;0.447570332;0.176470588;0.245524297;0.130434783
0.51289252;0.209599183;0.241256063;0.036252234;0.279040082;0.29410263;0.370947153;0.055910135;0.450344652;0.175644626;0.244830227;0.129180495
0.529198028;0.208409032;0.242668051;0.01972489;0.28082014;0.302102258;0.361796003;0.055281599;0.460939528;0.177524007;0.248377887;0.113158578
0.535910159;0.206842518;0.244450248;0.012797075;0.283102638;0.303734657;0.355445286;0.05771742;0.462000522;0.177592061;0.251762862;0.108644555
0.542368421;0.207105263;0.243684211;0.006842105;0.285526316;0.307105263;0.353947368;0.053421053;0.463947368;0.180263158;0.255263158;0.100526316
0.533454829;0.206196303;0.242905493;0.017443374;0.278833637;0.30799271;0.359802135;0.053371518;0.461077844;0.177818276;0.249674564;0.111429315
0.539166885;0.20592088;0.242336914;0.012575321;0.280324862;0.311239193;0.353680901;0.054755043;0.455855384;0.17815038;0.255436206;0.11055803
0.537293902;0.206490448;0.242606647;0.013609003;0.279246271;0.314053913;0.350170113;0.056529704;0.453807904;0.177963884;0.257000785;0.111227427
0.536304063;0.209960682;0.242463958;0.011271298;0.280996068;0.313237221;0.34757536;0.05819135;0.455570118;0.178768021;0.255832241;0.10982962
0.536604566;0.21254264;0.239832065;0.011020729;0.279979008;0.316452375;0.343217003;0.060351614;0.457622671;0.177643663;0.253214379;0.111519286
0.532283465;0.212598425;0.242519685;0.012598425;0.279527559;0.314698163;0.342782152;0.062992126;0.455643045;0.177952756;0.251706037;0.114698163
0.515982884;0.200855776;0.231563051;0.051598288;0.263780518;0.30732444;0.366725396;0.062169645;0.439969796;0.171406997;0.236848729;0.151774478
0.530033514;0.20649652;0.234080949;0.029389018;0.271203919;0.312709461;0.351121423;0.064965197;0.450631606;0.178396494;0.236916731;0.134055169
0.538281858;0.204515962;0.233065144;0.024137036;0.269660005;0.315857773;0.351414482;0.063067739;0.453672463;0.181417078;0.235660524;0.129249935
0.544789762;0.202663881;0.23530948;0.017236876;0.26795508;0.31862105;0.349177331;0.06424654;0.455210238;0.183337686;0.238182293;0.123269783
0.549658434;0.204939569;0.233841303;0.011560694;0.270362585;0.322911193;0.341565949;0.065160273;0.457698371;0.185496584;0.238045192;0.118759853
0.551896733;0.207850369;0.231559536;0.008693361;0.270547945;0.326396207;0.33825079;0.064805058;0.460748156;0.184404636;0.239989463;0.114857745
0.539311408;0.201181912;0.225334018;0.034172662;0.263617677;0.317317575;0.353288798;0.065775951;0.445786228;0.17934224;0.236896197;0.137975334
0.546023468;0.204693611;0.228161669;0.021121252;0.262581486;0.325162973;0.346023468;0.066232073;0.449543677;0.182007823;0.24041721;0.128031291
0.547887694;0.208081868;0.227761742;0.016268696;0.262923117;0.327473104;0.346103385;0.063500394;0.45158751;0.182891629;0.244030438;0.121490422
0.550197628;0.207905138;0.228722003;0.013175231;0.26455863;0.32859025;0.345981555;0.060869565;0.45085639;0.183399209;0.246903821;0.11884058
0.552179657;0.208454425;0.23011889;0.009247028;0.266050198;0.330779392;0.341347424;0.061822985;0.453104359;0.185733157;0.245706737;0.115455746
0.553968254;0.20952381;0.228571429;0.007936508;0.263492063;0.332275132;0.342063492;0.062169312;0.45026455;0.185714286;0.247619048;0.116402116
0.532397959;0.203316327;0.219387755;0.044897959;0.253316327;0.32372449;0.362244898;0.060714286;0.433928571;0.180357143;0.239030612;0.146683673
0.533247754;0.203080873;0.223363286;0.040308087;0.253658537;0.326829268;0.356097561;0.063414634;0.433889602;0.181514763;0.241335045;0.143260591
0.534727601;0.202943455;0.227472244;0.0348567;0.256390395;0.3255874;0.352439969;0.065582236;0.435837852;0.184353215;0.241156726;0.138652208
0.53951801;0.205752786;0.223633066;0.031096139;0.254988339;0.326250324;0.350868101;0.067893237;0.43508681;0.183985488;0.243327287;0.137600415
0.542663892;0.207336108;0.222164412;0.027835588;0.258064516;0.325702393;0.350416233;0.065816857;0.433402706;0.186784599;0.247138398;0.132674298
0.544577685;0.208550574;0.222367049;0.024504692;0.258081335;0.32898853;0.34801877;0.064911366;0.436131387;0.186913452;0.247653806;0.129301356
0.492112079;0.187426419;0.200376737;0.120084766;0.234283023;0.298328232;0.402637156;0.064751589;0.395102425;0.167176831;0.221803626;0.215917118
0.520319122;0.196459736;0.2131638;0.070057342;0.244826727;0.317626527;0.370979806;0.066566941;0.414111194;0.175268013;0.237347295;0.173273498
0.534925526;0.201078582;0.22162301;0.042372881;0.251155624;0.331535696;0.347714432;0.069594248;0.426810478;0.179763739;0.245762712;0.147663071
0.546529968;0.208464774;0.229758149;0.015247108;0.256572029;0.342534175;0.331230284;0.069663512;0.43743428;0.186908517;0.25;0.125657203
0.549788136;0.210010593;0.233580508;0.006620763;0.26059322;0.346663136;0.324682203;0.068061441;0.440413136;0.187235169;0.251588983;0.120762712
0.551183196;0.209784632;0.235575645;0.003456528;0.261100771;0.348577506;0.322254719;0.068067003;0.444030843;0.186652486;0.248869981;0.12044669
0.5460058;0.20775112;0.232533615;0.013709465;0.261007118;0.34642763;0.325336146;0.067229106;0.437121012;0.186132349;0.244397574;0.132349064
0.55043918;0.208677136;0.235294118;0.005589566;0.262177269;0.349747139;0.31860527;0.069470322;0.437317008;0.186851211;0.247271759;0.128560021
0.548741296;0.211837172;0.238350295;0.001071237;0.261114087;0.350830209;0.317086235;0.07096947;0.441885378;0.187466524;0.24397429;0.126673808
0.547835382;0.211651523;0.236504543;0.004008552;0.260823089;0.346606093;0.319080706;0.073490112;0.436130412;0.188134687;0.245323356;0.130411545
0.552342704;0.210709505;0.234002677;0.002945114;0.262650602;0.346452477;0.318072289;0.072824632;0.436144578;0.188487282;0.244712182;0.130655957
0.553322615;0.209539121;0.23392283;0.003215434;0.259914255;0.34619507;0.319399786;0.07449089;0.435155413;0.187566988;0.244908896;0.132368703
0.554155496;0.207774799;0.234852547;0.003217158;0.261126005;0.341823056;0.320911528;0.07613941;0.432975871;0.186863271;0.244772118;0.13538874
0.556629093;0.204240472;0.234836286;0.004294149;0.261674718;0.338164251;0.321256039;0.078904992;0.430220075;0.185185185;0.244766506;0.139828234
0.561427039;0.200643777;0.233369099;0.004560086;0.2652897;0.329935622;0.323497854;0.081276824;0.425965665;0.186695279;0.244366953;0.142972103
0.5586428;0.197435212;0.232701042;0.011220946;0.264226556;0.331552231;0.320865616;0.083355597;0.418380978;0.185947101;0.244990649;0.150681272
0.549801849;0.196301189;0.230911493;0.022985469;0.261822985;0.326287979;0.315984148;0.095904888;0.41664465;0.181241744;0.240422721;0.161690885
0.551816239;0.199519231;0.235576923;0.013087607;0.265224359;0.326121795;0.31917735;0.089476496;0.421207265;0.183760684;0.242254274;0.152777778
0.552102866;0.201714439;0.235467452;0.010715242;0.268952585;0.32574337;0.316367533;0.088936512;0.426198768;0.18430217;0.242700241;0.146798821
0.550429185;0.204667382;0.235783262;0.009120172;0.268776824;0.330203863;0.3125;0.088519313;0.431866953;0.183476395;0.240075107;0.144581545
0.547919463;0.207785235;0.235973154;0.008322148;0.269798658;0.329395973;0.312214765;0.088590604;0.434362416;0.18442953;0.239194631;0.142013423
0.545454545;0.211853044;0.231697506;0.010994905;0.266827568;0.332528828;0.312416197;0.088227407;0.432555645;0.183159024;0.240278895;0.144006436
0.547555078;0.213863514;0.228640516;0.009940892;0.267329393;0.330467491;0.313541107;0.08866201;0.432563138;0.186458893;0.237238044;0.143739925
0.537651395;0.210373881;0.221169036;0.030805687;0.264349658;0.322801474;0.305423907;0.107424961;0.425750395;0.18430753;0.230911006;0.159031069
0.536675462;0.214775726;0.219261214;0.029287599;0.269656992;0.320844327;0.302638522;0.106860158;0.426121372;0.186807388;0.229287599;0.157783641
0.533596838;0.214756258;0.22055336;0.031093544;0.270092227;0.31884058;0.301976285;0.109090909;0.425032938;0.186561265;0.229249012;0.159156785
0.531662269;0.213984169;0.223218997;0.031134565;0.269656992;0.320316623;0.301055409;0.108970976;0.429815303;0.183641161;0.227440633;0.159102902
0.522674865;0.20292083;0.215219062;0.059185242;0.262362285;0.341275942;0.290801947;0.105559826;0.418139892;0.178324366;0.21906226;0.184473482
0.535891412;0.203341164;0.218219786;0.042547638;0.267293135;0.331245106;0.297050378;0.104411381;0.423649178;0.181936831;0.222135213;0.172278778
0.540483701;0.2053102;0.221345952;0.032860147;0.26787592;0.33044164;0.299421661;0.102260778;0.427181914;0.184805468;0.222660358;0.165352261
0.516582915;0.196733668;0.211557789;0.075125628;0.255778894;0.316834171;0.282914573;0.144472362;0.40678392;0.177135678;0.213065327;0.203015075
0.53156403;0.201752126;0.214635403;0.052048441;0.261530533;0.323627931;0.288070085;0.126771451;0.413810873;0.182942541;0.218500386;0.184746199
0.537301794;0.203535222;0.217312191;0.041850793;0.264881726;0.329087601;0.285937094;0.120093579;0.422147128;0.182219912;0.218871848;0.176761113
0.531025641;0.199230769;0.213333333;0.056410256;0.260769231;0.346410256;0.284102564;0.108717949;0.415128205;0.176923077;0.218461538;0.189487179
0.5468381;0.203883495;0.218053004;0.0312254;0.266596694;0.343479402;0.287850958;0.102072947;0.426922068;0.178693256;0.223563369;0.170821307
0.549880921;0.204022228;0.222545647;0.023551204;0.268060333;0.341889389;0.288700714;0.101349563;0.430272559;0.178618682;0.226514951;0.164593808
0.554843875;0.204697091;0.224446224;0.01601281;0.272484654;0.340272218;0.290632506;0.096610622;0.431278356;0.179610355;0.229783827;0.159327462
0.544696377;0.198853271;0.219181652;0.0372687;0.269220745;0.330727131;0.285118582;0.114933542;0.419859265;0.176700547;0.2262184;0.177221788
0.550709406;0.20152391;0.217551235;0.030215449;0.270625328;0.332369942;0.286915397;0.110089333;0.421177089;0.179716238;0.22753547;0.171571203
0.542871901;0.196797521;0.214359504;0.045971074;0.265495868;0.346849174;0.284349174;0.103305785;0.415030992;0.17768595;0.222882231;0.184400826
0.546115874;0.197713692;0.216939465;0.039230969;0.26812159;0.341906989;0.288906209;0.101065212;0.41777085;0.176669265;0.226292544;0.179267342
0.547277937;0.194060953;0.222714249;0.035946861;0.265173222;0.341495181;0.292524095;0.100807502;0.418598593;0.176608492;0.226882001;0.177910914
0.546023468;0.194263364;0.226857888;0.03285528;0.265710561;0.33767927;0.295697523;0.100912647;0.420338983;0.178878748;0.224250326;0.176531943
0.544694198;0.194720335;0.229482488;0.03110298;0.264767381;0.334291688;0.298745426;0.102195504;0.421327757;0.180606377;0.220857292;0.177208573
0.508578431;0.182107843;0.218382353;0.090931373;0.248529412;0.308823529;0.281862745;0.160784314;0.389705882;0.169852941;0.209803922;0.230637255
0.477667207;0.171488081;0.209442259;0.141402453;0.234667901;0.3598704;0.267530664;0.137931034;0.368201805;0.16061097;0.195325156;0.275862069
0.499879489;0.176910099;0.218365871;0.104844541;0.243432152;0.344661364;0.277657267;0.134249217;0.384429983;0.1670282;0.200289226;0.248252591
0.519702602;0.176951673;0.226517968;0.076827757;0.249814126;0.334820322;0.286245353;0.129120198;0.396778191;0.169268897;0.205204461;0.228748451
0.53127374;0.182831096;0.231957458;0.053937706;0.256014181;0.326918207;0.292985566;0.124082046;0.403140035;0.172195493;0.211445936;0.213218536
0.540603248;0.184068059;0.239494715;0.035833978;0.261665378;0.318896623;0.298272751;0.121165249;0.408352668;0.175045115;0.215519464;0.201082753
0.552246604;0.182601881;0.243991641;0.021159875;0.266718913;0.31400209;0.301201672;0.118077325;0.416144201;0.173197492;0.219958203;0.190700104
0.499528968;0.163212435;0.220678285;0.116580311;0.242345737;0.342439943;0.270607631;0.144606689;0.378238342;0.155440415;0.196184644;0.270136599
0.526774595;0.173349938;0.233125778;0.066749689;0.255790785;0.329265255;0.285429639;0.129514321;0.403985056;0.1626401;0.204234122;0.229140722
0.539938556;0.177419355;0.24500768;0.037634409;0.263184844;0.323092678;0.29390681;0.119815668;0.417562724;0.167434716;0.210189452;0.204813108
0.547631442;0.182717335;0.249869859;0.019781364;0.265747007;0.317542946;0.300884956;0.115825091;0.423477356;0.167621031;0.216814159;0.192087454
0.551651809;0.185369691;0.252490823;0.010487677;0.266124803;0.314368117;0.304667016;0.114840063;0.425275302;0.168327216;0.219454641;0.186942842
0.551406784;0.188798317;0.25216934;0.007625559;0.264002104;0.311333158;0.308440705;0.116224034;0.42624244;0.168288194;0.219037602;0.186431764
0.535924316;0.18384045;0.245972897;0.034262337;0.25620046;0.322935311;0.305292764;0.115571465;0.41498338;0.16440808;0.210943493;0.209665047
0.527249683;0.183776933;0.245880862;0.043092522;0.249936629;0.314575412;0.306463878;0.129024081;0.410392902;0.164512041;0.205830165;0.219264892
0.527777778;0.187818552;0.246941896;0.037461774;0.252038736;0.311926606;0.307084608;0.128950051;0.410295617;0.167940877;0.204383282;0.217380224
0.531593758;0.188795088;0.247122026;0.032489128;0.255308263;0.307495523;0.309030443;0.128165771;0.413404963;0.170376055;0.201586083;0.214632898
0.535026944;0.191429305;0.244547088;0.028996664;0.256607647;0.301257377;0.313574545;0.128560431;0.412111881;0.173466769;0.201180395;0.213240955
0.535402771;0.191636737;0.243714726;0.029245767;0.257567984;0.299127758;0.311954849;0.13134941;0.406362237;0.178809646;0.198563366;0.216264751
0.492026266;0.174953096;0.223030019;0.109990619;0.238273921;0.353189493;0.286585366;0.12195122;0.371247655;0.164868668;0.180581614;0.283302064
0.501202501;0.178451178;0.231601732;0.088744589;0.246993747;0.331409331;0.296296296;0.125300625;0.373256373;0.169071669;0.187109187;0.270562771
0.495832341;0.177423196;0.231007383;0.09573708;0.245772803;0.309597523;0.289830912;0.154798762;0.367230293;0.167658966;0.185520362;0.279590379
0.500604011;0.181928002;0.236530563;0.080937424;0.249818797;0.303454941;0.291857937;0.154868326;0.36820488;0.171539019;0.190384151;0.26987195
0.507104361;0.184713376;0.24277315;0.065409113;0.256491916;0.296423322;0.293483586;0.153601176;0.373591377;0.171729544;0.195492406;0.259186673
0.513285324;0.186242861;0.247827167;0.052644649;0.261236653;0.288552272;0.296995282;0.153215793;0.38217035;0.172833375;0.194189223;0.250807052
0.447260126;0.162443145;0.218106996;0.172189734;0.227420403;0.380983323;0.257526532;0.134069742;0.332250379;0.150530648;0.169590643;0.34762833
0.502669903;0.179126214;0.24538835;0.072815534;0.253883495;0.316019417;0.284951456;0.145145631;0.374271845;0.166747573;0.187864078;0.271116505
0.526742712;0.183776933;0.260583016;0.028897338;0.26539924;0.287198986;0.297591888;0.149809886;0.391381496;0.171102662;0.19721166;0.240304183
0.539891557;0.184611412;0.2674929;0.008004131;0.272398657;0.274206042;0.298218435;0.155176865;0.400206558;0.172476117;0.201394268;0.225923057
0.545997921;0.184511435;0.269230769;0;0.273908524;0.269490644;0.301975052;0.15462578;0.40462578;0.172037422;0.201663202;0.221673597
0.543754869;0.185146715;0.270059725;0.001038691;0.275512854;0.270059725;0.301480135;0.152947286;0.408984679;0.171643729;0.199169047;0.220202545
0.542056075;0.18509865;0.271806854;0.001038422;0.276998962;0.270768432;0.300882658;0.151349948;0.412253375;0.170301142;0.198598131;0.218847352
0.541222367;0.181274382;0.275682705;0.001820546;0.277763329;0.272561769;0.297269181;0.152405722;0.410923277;0.172691808;0.196879064;0.219505852
0.536141446;0.18200728;0.278731149;0.003120125;0.278471139;0.273790952;0.294331773;0.153406136;0.413936557;0.169526781;0.196827873;0.219708788
0.534079084;0.181061394;0.281737773;0.003121748;0.279136316;0.275234131;0.292403746;0.153225806;0.412591051;0.167793965;0.199011446;0.220603538
0.534096825;0.178552837;0.282665279;0.00468506;0.281363873;0.271473191;0.29255596;0.154606976;0.411244144;0.166840187;0.199115044;0.222800625
0.53111169;0.177297579;0.286383754;0.005206977;0.281176777;0.271543869;0.291070034;0.15620932;0.411351211;0.166102577;0.198125488;0.224420724
0.525904712;0.177557928;0.291070034;0.005467326;0.282999219;0.268419682;0.293413174;0.155167925;0.409789117;0.165842229;0.200728977;0.223639677
0.519095869;0.178487919;0.293582749;0.008833463;0.284749286;0.267082359;0.291244479;0.156923876;0.411015848;0.162379839;0.200571577;0.226032736
0.511609907;0.178276574;0.293601651;0.016511868;0.284571723;0.26625387;0.293343653;0.155830753;0.410216718;0.163828689;0.197110423;0.228844169
0.505539809;0.180365885;0.296573048;0.017521257;0.283947436;0.2692605;0.289873744;0.15691832;0.412007215;0.165163618;0.197114146;0.225715022
0.499614098;0.181116542;0.298430666;0.020838693;0.280679187;0.27090301;0.290712632;0.157705171;0.410342166;0.166452277;0.195266272;0.227939285
0.497307002;0.180046166;0.296999231;0.025647602;0.283662478;0.266991536;0.28930495;0.160041036;0.406514491;0.169530649;0.193382919;0.230571942
0.496284909;0.1770433;0.298232129;0.028439662;0.283115552;0.264668204;0.2918268;0.160389444;0.404048168;0.171919037;0.192672303;0.231360492
0.499360123;0.17327873;0.299462503;0.027898643;0.282825697;0.263373432;0.294343486;0.159457384;0.405170207;0.172766829;0.190427438;0.231635526
0.502813299;0.169309463;0.297953964;0.029923274;0.281585678;0.263938619;0.295396419;0.159079284;0.402046036;0.171099744;0.191815857;0.235038363
0.499240891;0.164979757;0.296811741;0.038967611;0.280617409;0.261892713;0.300860324;0.156629555;0.397267206;0.168269231;0.192307692;0.24215587
0.495599698;0.163439779;0.296454614;0.044505909;0.279607745;0.262509429;0.306512447;0.15137038;0.393261252;0.167462912;0.194367614;0.244908222
0.477008712;0.157308809;0.285333979;0.0803485;0.268635044;0.253872217;0.328654405;0.148838335;0.377783156;0.161907067;0.18804453;0.272265247
